0.5,8192,8192,256,4.92656,4.87867,5.04466,8.05295e-15,6.18928e-15,7.72613e-15,4.00072e-09
2.49976,18317,18317,572,55.8174,55.9346,56.4977,0.00691386,9.04817e-15,1.15095e-14,2.92133e-08
